year,date,song_title,movie,composer,singer,lyricist,youtube_id,youtube_title,duration,official,verified,downloaded,download_path,view_count,error
2017,2017-01-01,"Meesaya Murukku Songs Enna Nadanthalum Video Song Hiphop Tamizha, Aathmika, Vive",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,iG7wrYO0IX0,"Meesaya Murukku Songs | Enna Nadanthalum Video Song | Hiphop Tamizha, Aathmika, Vivek",135.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/iG7wrYO0IX0_Meesaya Murukku Songs  Enna Nadanthalum Video Song.%(ext)s,15739338,
2016,2016-01-01,Manithan Aval Video Udhayanidhi Santhosh Narayanan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,My_S68DAAPg,Manithan - Aval Video | Udhayanidhi | Santhosh Narayanan,236.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/My_S68DAAPg_Manithan - Aval Video  Udhayanidhi  Santhosh Naray.%(ext)s,109357321,
2016,2016-01-01,Konji Pesida Venaam Video Song Sethupathi Vijay Sethupathi Remya Nambeesan Nivas,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,foi_2Id7uaw,Konji Pesida Venaam Video Song | Sethupathi | Vijay Sethupathi | Remya Nambeesan | Nivas K Prasanna,225.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/foi_2Id7uaw_Konji Pesida Venaam Video Song  Sethupathi  Vijay .%(ext)s,69935225,
2016,2016-01-01,Remo Sirikkadhey Video Song Sivakarthikeyan Anirudh Ravichander Keerthi Suresh,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,BQE2hrC_gFo,Remo - Sirikkadhey Video Song | Sivakarthikeyan | Anirudh Ravichander |Keerthi Suresh,154.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/BQE2hrC_gFo_Remo - Sirikkadhey Video Song  Sivakarthikeyan  An.%(ext)s,69684139,
2016,2016-01-01,"Iru Mugan Halena Video Vikram, Nayanthara Harris Jayaraj Super Hit Song",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,GWH_k6S7YQU,"Iru Mugan - Halena Video | Vikram, Nayanthara | Harris Jayaraj | Super Hit Song",266.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/GWH_k6S7YQU_Iru Mugan - Halena Video  Vikram Nayanthara  Harri.%(ext)s,59875629,
2016,2016-01-01,Naan Un Video Song 24 Tamil Movie Suriya Samantha Nithya Menen A.R. Rahman Vikra,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,jRDCWQP7rjI,Naan Un - Video Song | 24 Tamil Movie | Suriya | Samantha | Nithya Menen | A.R. Rahman | Vikram K,286.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/jRDCWQP7rjI_Naan Un - Video Song  24 Tamil Movie  Suriya  Sama.%(ext)s,54760512,
2016,2016-01-01,Iraivi Kadhal Kappal Video S. J. Surya Santhosh Narayanan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,JZa7U91EflE,Iraivi - Kadhal Kappal Video | S. J. Surya | Santhosh Narayanan,168.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/JZa7U91EflE_Iraivi - Kadhal Kappal Video  S J Surya  Santhosh .%(ext)s,38905056,
2016,2016-01-01,"Kodi Sirukki Vaasam Tamil Video Dhanush, Trisha Santhosh Narayanan",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,zqQz-cLEumo,"Kodi - Sirukki Vaasam Tamil Video | Dhanush, Trisha | Santhosh Narayanan",238.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/zqQz-cLEumo_Kodi - Sirukki Vaasam Tamil Video  Dhanush Trisha .%(ext)s,35816682,
2016,2016-01-01,Uyire Un Uyirena Video Song Zero Ashwin Sshivada Anirudh Nivas K Prasanna Kabila,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,NRiF7j6BcnA,Uyire Un Uyirena Video Song | Zero | Ashwin | Sshivada | Anirudh | Nivas K Prasanna | Kabilan,292.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/NRiF7j6BcnA_Uyire Un Uyirena Video Song  Zero  Ashwin  Sshivad.%(ext)s,28068822,
2016,2016-01-01,"Kodi Sirukki Vaasam Tamil Lyric Dhanush, Trisha Santhosh Narayanan",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,O4OqlkXC4PQ,"Kodi - Sirukki Vaasam Tamil Lyric | Dhanush, Trisha | Santhosh Narayanan",279.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/O4OqlkXC4PQ_Kodi - Sirukki Vaasam Tamil Lyric  Dhanush Trisha .%(ext)s,23306349,
2016,2016-01-01,Yappa Chappa Video Song Kanithan Atharvaa Catherine Tresa Anirudh Drums Sivamani,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,ffIUZb8ThuQ,Yappa Chappa Video Song | Kanithan | Atharvaa | Catherine Tresa | Anirudh | Drums Sivamani,220.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ffIUZb8ThuQ_Yappa Chappa Video Song  Kanithan  Atharvaa  Cathe.%(ext)s,15728346,
2016,2016-01-01,Wagah Yedho Maayam Saeigirai Tamil Video Vikram Prabhu D. Imman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,VTmmVEBu6Gs,Wagah - Yedho Maayam Saeigirai Tamil Video  | Vikram Prabhu | D. Imman,297.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/VTmmVEBu6Gs_Wagah - Yedho Maayam Saeigirai Tamil Video   Vikra.%(ext)s,15314176,
2016,2016-01-01,Mei Nigara Video Song 24 Tamil Movie Suriya Samantha Sid Sriram Jonita Gandhi A.,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,PBPQhR9YrgY,Mei Nigara - Video Song | 24 Tamil Movie | Suriya | Samantha | Sid Sriram|Jonita Gandhi| A.R. Rahman,268.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/PBPQhR9YrgY_Mei Nigara - Video Song  24 Tamil Movie  Suriya  S.%(ext)s,13636174,
2016,2016-01-01,"Maruthu Othasada Rosa Video Vishal, Sri Divya D. Imman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,tAPV93uPcAg,"Maruthu - Othasada Rosa Video | Vishal, Sri Divya | D. Imman",283.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/tAPV93uPcAg_Maruthu - Othasada Rosa Video  Vishal Sri Divya  D.%(ext)s,9797400,
2016,2016-01-01,Theri,Theri,Anirudh,Anirudh,Vijay Sethupathi,Yh_W3SlFC8s,,0,Y,Y,Y,/home/vscode/code/research/tamil-music-history/songs/Yh_W3SlFC8s_.%(ext)s,0,
2015,2015-01-01,"Thani Oruvan Kannala Kannala Video Jayam Ravi, Nayanthara Hip Hop Tamizha",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,iHagLitT-nI,"Thani Oruvan - Kannala Kannala Video | Jayam Ravi, Nayanthara | Hip Hop Tamizha",208.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/iHagLitT-nI_Thani Oruvan - Kannala Kannala Video  Jayam Ravi N.%(ext)s,146522204,
2015,2015-01-01,Vedalam Aaluma Doluma Video Ajith Anirudh Ravichander,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,2ogKpj5QuSY,Vedalam - Aaluma Doluma Video | Ajith | Anirudh Ravichander,207.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/2ogKpj5QuSY_Vedalam - Aaluma Doluma Video  Ajith  Anirudh Ravi.%(ext)s,146074777,
2015,2015-01-01,"Oru Naal Koothu Songs Adiyae Azhagae Video Song Dinesh, Nivetha Pethuraj Justin ",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,SDAMyv1hbCo,"Oru Naal Koothu Songs | Adiyae Azhagae Video Song | Dinesh, Nivetha Pethuraj | Justin Prabhakaran",313.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/SDAMyv1hbCo_Oru Naal Koothu Songs  Adiyae Azhagae Video Song  .%(ext)s,101375391,
2015,2015-01-01,Chandi Veeran Tamil Movie Alunguraen Kulunguraen Video Song Atharvaa Murali Tren,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,7CAAM_x-zJE,Chandi Veeran | Tamil Movie | Alunguraen Kulunguraen | Video Song | Atharvaa Murali | TrendMusic,249.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/7CAAM_x-zJE_Chandi Veeran  Tamil Movie  Alunguraen Kulunguraen.%(ext)s,83128431,
2015,2015-01-01,Naan Aval Illai Video Song Masss Suriya Pranitha Subhash Yuvan Shankar Raja Venk,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,qOTEK-VsYI0,Naan Aval Illai - Video Song | Masss | Suriya |Pranitha Subhash | Yuvan Shankar Raja | Venkat Prabhu,266.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/qOTEK-VsYI0_Naan Aval Illai - Video Song  Masss  Suriya Pranit.%(ext)s,50474118,
2015,2015-01-01,"Thani Oruvan Kadhal Cricket Video Jayam Ravi, Nayanthara Hip Hop Tamizha",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,xzxr6fxdI_E,"Thani Oruvan - Kadhal Cricket Video | Jayam Ravi, Nayanthara | Hip Hop Tamizha",165.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/xzxr6fxdI_E_Thani Oruvan - Kadhal Cricket Video  Jayam Ravi Na.%(ext)s,46851488,
2015,2015-01-01,"Gethu Thillu Mullu Video Udhayanidhi Stalin, Amy Jackson Harris Jayaraj",Thillu Mullu,Ilaiyaraaja,S.P. Balasubrahmanyam,Vaali,FDfMOamaUNM,"Gethu - Thillu Mullu Video | Udhayanidhi Stalin, Amy Jackson | Harris Jayaraj",230.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/FDfMOamaUNM_Gethu - Thillu Mullu Video  Udhayanidhi Stalin Amy.%(ext)s,9986320,
2015,2015-01-01,Thangamagan Tak Bak Video Anirudh Ravichander Dhanush,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Zl7B70EQeVo,Thangamagan - Tak Bak Video | Anirudh Ravichander | Dhanush,151.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Zl7B70EQeVo_Thangamagan - Tak Bak Video  Anirudh Ravichander  .%(ext)s,4604843,
2014,2014-01-01,Kaththi,Kaththi,Anirudh,Anirudh,Vijay Sethupathi,xZ92nnR1Pt8,Selfie Pulla - Video Song | Kaththi | Vijay | Samantha | Anirudh Ravichander | A. R. Murugadoss,302,Y,Y,Y,/home/vscode/code/research/tamil-music-history/songs/xZ92nnR1Pt8_Selfie Pulla - Video Song  Kaththi  Vijay  Samanth.%(ext)s,195238542,
2014,2014-01-01,Yaan Aathangara Orathil Video Jiiva Harris Jayaraj Super Hit Tamil Song,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,-cUSV8MCOLY,Yaan - Aathangara Orathil Video | Jiiva | Harris Jayaraj | Super Hit Tamil Song,261.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/-cUSV8MCOLY_Yaan - Aathangara Orathil Video  Jiiva  Harris Jay.%(ext)s,166017737,
2014,2014-01-01,En Kannu Kulla Video Song Appuchi Graamam Vishal Chandrasekhar Vi.Anand,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Zllqm2zHmpA,En Kannu Kulla - Video Song | Appuchi Graamam | Vishal Chandrasekhar | Vi.Anand,230.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Zllqm2zHmpA_En Kannu Kulla - Video Song  Appuchi Graamam  Vish.%(ext)s,110893178,
2014,2014-01-01,Aathi Video Song Kaththi Vijay Samantha Ruth Prabhu Anirudh Ravichander A.R.Muru,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,YQ6ShcAU_dQ,Aathi - Video Song | Kaththi | Vijay | Samantha Ruth Prabhu | Anirudh Ravichander | A.R.Murugadoss,277.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/YQ6ShcAU_dQ_Aathi - Video Song  Kaththi  Vijay  Samantha Ruth .%(ext)s,94242414,
2014,2014-01-01,"Thegidi Songs Vinmeen Video Song Ashok Selvan, Janani Iyer Nivas K Prasanna",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Ro59iCBNBdI,"Thegidi Songs | Vinmeen Video Song | Ashok Selvan, Janani Iyer | Nivas K Prasanna",243.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Ro59iCBNBdI_Thegidi Songs  Vinmeen Video Song  Ashok Selvan Ja.%(ext)s,76462440,
2014,2014-01-01,"I Mersalaayitten Video A.R. Rahman Vikram, Amy Jackson Shankar",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,uI_ug1H6u0k,"I - Mersalaayitten Video | A.R. Rahman | Vikram, Amy Jackson | Shankar",290.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/uI_ug1H6u0k_I - Mersalaayitten Video  AR Rahman  Vikram Amy Ja.%(ext)s,75047982,
2014,2014-01-01,Yennai Arindhaal Adhaaru Adhaaru Video Ajith Harris Jayaraj Gautham Menon,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,misuAYV7Z2s,Yennai Arindhaal - Adhaaru Adhaaru Video | Ajith| Harris Jayaraj | Gautham Menon,260.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/misuAYV7Z2s_Yennai Arindhaal - Adhaaru Adhaaru Video  Ajith Ha.%(ext)s,73426941,
2014,2014-01-01,"Thalaivaa Yaar Indha Saalai Oram Video Vijay, Amala Paul G.V. Prakash Kumar",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,NOeMYlFuEmk,"Thalaivaa - Yaar Indha Saalai Oram Video | Vijay, Amala Paul | G.V. Prakash Kumar",305.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/NOeMYlFuEmk_Thalaivaa - Yaar Indha Saalai Oram Video  Vijay Am.%(ext)s,63614656,
2014,2014-01-01,"Ithu Kathirvelan Kadhal Anbe Anbe Video Udhayanidhi Stalin, Nayanthara",Mouna Ragam,Ilaiyaraaja,S. Janaki,Vaali,nobCEU0GVGE,"Ithu Kathirvelan Kadhal - Anbe Anbe Video | Udhayanidhi Stalin, Nayanthara",282.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/nobCEU0GVGE_Ithu Kathirvelan Kadhal - Anbe Anbe Video  Udhayan.%(ext)s,58073573,
2014,2014-01-01,Anegan Roja Kadale Video Dhanush Harris Jayaraj,Roja,A.R. Rahman,S.P. Balasubrahmanyam; K.S. Chithra,Vairamakrishnan,9iX4HQeW1aM,Anegan - Roja Kadale Video | Dhanush | Harris Jayaraj,295.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/9iX4HQeW1aM_Anegan - Roja Kadale Video  Dhanush  Harris Jayara.%(ext)s,53454032,
2014,2014-01-01,Maan Karate Un Vizhigalil Video Anirudh Sivakarthikeyan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8T7WQrcyE9s,Maan Karate - Un Vizhigalil Video | Anirudh | Sivakarthikeyan,212.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8T7WQrcyE9s_Maan Karate - Un Vizhigalil Video  Anirudh  Sivaka.%(ext)s,47103939,
2014,2014-01-01,"Nannbenda Oorellaam Unnai Kandu Video Udhayanidhi Stalin, Nayanthara",Nallavanukku Nallavan,Ilaiyaraaja,S.P. Balasubrahmanyam,Vaali,3KbWbT7P-Dw,"Nannbenda - Oorellaam Unnai Kandu Video | Udhayanidhi Stalin, Nayanthara",204.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/3KbWbT7P-Dw_Nannbenda - Oorellaam Unnai Kandu Video  Udhayanid.%(ext)s,28872744,
2014,2014-01-01,Sigaram Thodu Pidikkudhae Video Vikram Prabhu D. Imman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,jLg8-kLnV-c,Sigaram Thodu - Pidikkudhae Video | Vikram Prabhu | D. Imman,263.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/jLg8-kLnV-c_Sigaram Thodu - Pidikkudhae Video  Vikram Prabhu  .%(ext)s,17792797,
2014,2014-01-01,Kaaviyathalaivan Yaarumilla Video Song A.R.Rahman Siddharth Vedhika,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,7nIZ5hLru80,Kaaviyathalaivan - Yaarumilla Video Song | A.R.Rahman | Siddharth | Vedhika,274.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/7nIZ5hLru80_Kaaviyathalaivan - Yaarumilla Video Song  ARRahman.%(ext)s,8571116,
2014,2014-01-01,En Mannavva Video Song Lingaa Rajinikanth Anushka Shetty A. R. Rahman K. S. Ravi,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,enyNoqR4so4,En Mannavva - Video Song | Lingaa | Rajinikanth | Anushka Shetty | A. R. Rahman | K. S. Ravikumar,287.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/enyNoqR4so4_En Mannavva - Video Song  Lingaa  Rajinikanth  Anu.%(ext)s,7987391,
2014,2014-01-01,"Kaaviyathalaivan Aye Mr. Minor Video A.R.Rahman Siddharth, Prithviraj",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,gUcSm8A-bgE,"Kaaviyathalaivan - Aye Mr. Minor Video | A.R.Rahman | Siddharth, Prithviraj",286.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/gUcSm8A-bgE_Kaaviyathalaivan - Aye Mr Minor Video  ARRahman  S.%(ext)s,4943046,
2013,2013-01-01,Mascara Pottu Video Song Salim Vijay Antony Supriya joshi மஸ்காரா சலீம் Tamil HD,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,AIClmChJ_wQ,Mascara Pottu | Video Song | Salim | Vijay Antony | Supriya joshi | மஸ்காரா | சலீம் | Tamil |HD Song,295.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/AIClmChJ_wQ_Mascara Pottu  Video Song  Salim  Vijay Antony  Su.%(ext)s,98157349,
2013,2013-01-01,"Madha Yaanai Koottam Kona Kondakari Video Kathir, Oviya",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,ovYSmZj85Es,"Madha Yaanai Koottam - Kona Kondakari Video | Kathir, Oviya",238.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/ovYSmZj85Es_Madha Yaanai Koottam - Kona Kondakari Video  Kathi.%(ext)s,72622463,
2013,2013-01-01,Varuthapadatha Vaalibar Sangam Paakaadhae Paakaadhae Video D.Imman Sivakarthikey,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Cs5o0Uh2pFk,"Varuthapadatha Vaalibar Sangam - Paakaadhae Paakaadhae Video | D.Imman | Sivakarthikeyan, Sridivya",262.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Cs5o0Uh2pFk_Varuthapadatha Vaalibar Sangam - Paakaadhae Paakaa.%(ext)s,49567526,
2013,2013-01-01,Pattatthu Yaanai Enna Oru Enna Oru Video Vishal SS Thaman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,-jgsZO-iOfA,Pattatthu Yaanai - Enna Oru Enna Oru Video | Vishal | SS Thaman,223.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/-jgsZO-iOfA_Pattatthu Yaanai - Enna Oru Enna Oru Video  Vishal.%(ext)s,48492285,
2013,2013-01-01,Kaadhal Ennulle Official Video Song Neram (Tamil) Nivin Pauly Nazriya Nazim Alph,Kadal Meengal,M.S. Viswanathan,T.M. Soundararajan,Kannadasan,bFew8mgQJ9o,Kaadhal Ennulle Official Video Song | Neram (Tamil) | Nivin Pauly | Nazriya Nazim | Alphonse Puthren,292.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/bFew8mgQJ9o_Kaadhal Ennulle Official Video Song  Neram Tamil  .%(ext)s,34256264,
2013,2013-01-01,"Vanakkam Chennai Osaka Osaka Video Song Shiva, Priya Anand Anirudh Ravichander",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,Ml5smnK5Taw,"Vanakkam Chennai - Osaka Osaka Video Song | Shiva, Priya Anand | Anirudh Ravichander",251.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Ml5smnK5Taw_Vanakkam Chennai - Osaka Osaka Video Song  Shiva P.%(ext)s,33571211,
2013,2013-01-01,"Kodi Ei Suzhali Tamil Video Dhanush, Trisha Santhosh Narayanan",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,daZ2pecUubQ,"Kodi - Ei Suzhali Tamil Video | Dhanush, Trisha | Santhosh Narayanan",196.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/daZ2pecUubQ_Kodi - Ei Suzhali Tamil Video  Dhanush Trisha  San.%(ext)s,31447947,
2013,2013-01-01,"Settai Edhathan Kandutte Video Arya, Hansika S. Thaman",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,cNbvenSJYA8,"Settai - Edhathan Kandutte Video | Arya, Hansika | S. Thaman",156.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/cNbvenSJYA8_Settai - Edhathan Kandutte Video  Arya Hansika  S .%(ext)s,31304519,
2013,2013-01-01,"Varuthapadatha Vaalibar Sangam Oodhaa Kalaru Video Song Sivakarthikeyan, Sridivy",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,5_Q9NaBq1RE,"Varuthapadatha Vaalibar Sangam - Oodhaa Kalaru Video Song | Sivakarthikeyan, Sridivya | D. Imman",276.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/5_Q9NaBq1RE_Varuthapadatha Vaalibar Sangam - Oodhaa Kalaru Vid.%(ext)s,27450683,
2013,2013-01-01,Maryan Kadal Raasa Naan Full Video,Maryan,A.R. Rahman,Jey; Others,Vairamakrishnan,Wq-S2FQAh_w,Maryan - Kadal Raasa Naan Full Video,197.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/Wq-S2FQAh_w_Maryan - Kadal Raasa Naan Full Video.%(ext)s,19225950,
2013,2013-01-01,Ambikapathy Ambikapathy Tamil Song Dhanush A. R. Rahman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,t4vXTMgnD1I,Ambikapathy - Ambikapathy Tamil Song | Dhanush | A. R. Rahman,253.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/t4vXTMgnD1I_Ambikapathy - Ambikapathy Tamil Song  Dhanush  A R.%(ext)s,17727810,
2013,2013-01-01,"Ivan Vera Mathiri Enna Marandhaen Video Vikram Prabhu, Surabhi C. Sathya",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,GeWdQfiNgzQ,"Ivan Vera Mathiri - Enna Marandhaen Video | Vikram Prabhu, Surabhi | C. Sathya",243.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/GeWdQfiNgzQ_Ivan Vera Mathiri - Enna Marandhaen Video  Vikram .%(ext)s,16698322,
2013,2013-01-01,Desingu Raja Oru Ora Ora Parvai Song Imman,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,M9w-ZzOvTV8,Desingu Raja - Oru Ora Ora Parvai Song | Imman,289.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/M9w-ZzOvTV8_Desingu Raja - Oru Ora Ora Parvai Song  Imman.%(ext)s,15856624,
2013,2013-01-01,"Thamirabarani Official Video Song Nedunchalai Featuring Aari, Shivada Nair",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,TzjBojWZORU,"Thamirabarani Official Video Song - Nedunchalai | Featuring Aari, Shivada Nair",282.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/TzjBojWZORU_Thamirabarani Official Video Song - Nedunchalai  F.%(ext)s,13963359,
2013,2013-01-01,"En Veetula Video Song Idharkuthaane Aasaipattai Balakumara Vijay Sethupathy, Ash",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,p3ae5Iw91yM,"En Veetula Video Song | Idharkuthaane Aasaipattai Balakumara | Vijay Sethupathy, Ashwin",158.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/p3ae5Iw91yM_En Veetula Video Song  Idharkuthaane Aasaipattai B.%(ext)s,13129923,
2013,2013-01-01,Unnai Kanda Naal Video Salim Vijay Antony Tamil HD Songs,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,nSuy6ucSJ4E,Unnai Kanda Naal - Video | Salim | Vijay Antony | Tamil | HD Songs,279.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/nSuy6ucSJ4E_Unnai Kanda Naal - Video  Salim  Vijay Antony  Tam.%(ext)s,13080059,
2013,2013-01-01,"Ivan Vera Mathiri Lovulla Video Vikram Prabhu, Surabhi C. Sathya",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8--zzejtWoM,"Ivan Vera Mathiri - Lovulla Video | Vikram Prabhu, Surabhi | C. Sathya",225.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8--zzejtWoM_Ivan Vera Mathiri - Lovulla Video  Vikram Prabhu S.%(ext)s,9839820,
2013,2013-01-01,Kedi Billa Killadi Ranga Sudasuda Video Sivakarthikeyan,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,OXr4FihKktc,Kedi Billa Killadi Ranga - Sudasuda Video | Sivakarthikeyan,262.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/OXr4FihKktc_Kedi Billa Killadi Ranga - Sudasuda Video  Sivakar.%(ext)s,8135489,
2013,2013-01-01,'ONNAM CLASS' Full Song in HD ALEXPANDIAN,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,aXAI4QTvk2k,'ONNAM CLASS' Full Song in HD - ALEXPANDIAN,223.0,N,N,Y,/home/vscode/code/research/tamil-music-history/songs/aXAI4QTvk2k_ONNAM CLASS Full Song in HD - ALEXPANDIAN.%(ext)s,5386713,
2013,2013-01-01,Maryan Sonapareeya Tamil Lyric A.R. Rahman Dhanush,Maryan,A.R. Rahman,Jey; Others,Vairamakrishnan,05VpS1L5_hc,Maryan - Sonapareeya Tamil Lyric | A.R. Rahman | Dhanush,251.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/05VpS1L5_hc_Maryan - Sonapareeya Tamil Lyric  AR Rahman  Dhanu.%(ext)s,2974878,
2013,2013-01-01,Jingunamani Song Jilla Tamil Songs Vijay Mohanlal Kajal Aggarwal Imman Star Musi,I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,8kKReFhsTaY,Jingunamani Song - Jilla Tamil Songs | Vijay | Mohanlal | Kajal Aggarwal | Imman |  Star Music Spot,259.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/8kKReFhsTaY_Jingunamani Song - Jilla Tamil Songs  Vijay  Mohan.%(ext)s,625607,
2012,2012-01-01,"Ethir Neechal Velicha Poove Video Sivakarthikeyan, Priya",I,A.R. Rahman,A.R. Rahman; Others,Vairamakrishnan,TkK5fwk5uRU,"Ethir Neechal - Velicha Poove Video | Sivakarthikeyan, Priya",241.0,Y,N,Y,/home/vscode/code/research/tamil-music-history/songs/TkK5fwk5uRU_Ethir Neechal - Velicha Poove Video  Sivakarthikey.%(ext)s,67194054,
